Teff log(g) logZ  L=Teff^4/g   A218     L/A218  A218(i)/A218(i-1) L/A218(i)/L/A218(i-1) 
4500.0  0.0 -1.0  4.10062e+14  1.26436  3.24324e+14  1.00000e+02  1.00000e+02 
4750.0  0.0 -1.0  5.09066e+14  1.44887  3.51354e+14  1.14593e+00  1.08334e+00 
5000.0  0.0 -1.0  6.25000e+14  1.62513  3.84585e+14  1.12165e+00  1.09458e+00 
5250.0  0.0 -1.0  7.59691e+14  1.83421  4.14179e+14  1.12865e+00  1.07695e+00 
5500.0  0.0 -1.0  9.15062e+14  2.06753  4.42587e+14  1.12720e+00  1.06859e+00 
5750.0  0.0 -1.0  1.09313e+15  2.27427  4.80650e+14  1.09999e+00  1.08600e+00 
6000.0  0.0 -1.0  1.29600e+15  2.43054  5.33215e+14  1.06871e+00  1.10936e+00 
4500.0  0.0 -2.0  4.10062e+14  1.36509  3.00392e+14  5.61641e-01  5.63361e-01 
4750.0  0.0 -2.0  5.09066e+14  1.53692  3.31225e+14  1.12587e+00  1.10264e+00 
5000.0  0.0 -2.0  6.25000e+14  1.76921  3.53265e+14  1.15114e+00  1.06654e+00 
5250.0  0.0 -2.0  7.59691e+14  2.02102  3.75895e+14  1.14233e+00  1.06406e+00 
5500.0  0.0 -2.0  9.15062e+14  2.23812  4.08853e+14  1.10742e+00  1.08768e+00 
5750.0  0.0 -2.0  1.09313e+15  2.39875  4.55708e+14  1.07177e+00  1.11460e+00 
6000.0  0.0 -2.0  1.29600e+15  2.51141  5.16045e+14  1.04697e+00  1.13240e+00 
4500.0  0.0  0.0  4.10062e+14  1.19107  3.44281e+14  4.74263e-01  6.67153e-01 
4750.0  0.0  0.0  5.09066e+14  1.25733  4.04879e+14  1.05563e+00  1.17601e+00 
5000.0  0.0  0.0  6.25000e+14  1.42803  4.37666e+14  1.13576e+00  1.08098e+00 
5250.0  0.0  0.0  7.59691e+14  1.62867  4.66449e+14  1.14050e+00  1.06576e+00 
5500.0  0.0  0.0  9.15062e+14  1.81410  5.04417e+14  1.11385e+00  1.08140e+00 
5750.0  0.0  0.0  1.09313e+15  2.02130  5.40805e+14  1.11422e+00  1.07214e+00 
6000.0  0.0  0.0  1.29600e+15  2.22630  5.82132e+14  1.10142e+00  1.07642e+00 
4500.0  0.0  0.5  4.10062e+14  1.16427  3.52206e+14  5.22962e-01  6.05027e-01 
4750.0  0.0  0.5  5.09066e+14  1.21139  4.20233e+14  1.04047e+00  1.19315e+00 
5000.0  0.0  0.5  6.25000e+14  1.29454  4.82797e+14  1.06864e+00  1.14888e+00 
5250.0  0.0  0.5  7.59691e+14  1.48395  5.11939e+14  1.14631e+00  1.06036e+00 
5500.0  0.0  0.5  9.15062e+14  1.67694  5.45674e+14  1.13005e+00  1.06590e+00 
5750.0  0.0  0.5  1.09313e+15  1.87086  5.84292e+14  1.11564e+00  1.07077e+00 
6000.0  0.0  0.5  1.29600e+15  2.07781  6.23734e+14  1.11062e+00  1.06750e+00 
4500.0  0.5 -1.0  1.29673e+14  1.29932  9.98008e+13  6.25331e-01  1.60005e-01 
4750.0  0.5 -1.0  1.60981e+14  1.49769  1.07486e+14  1.15267e+00  1.07701e+00 
5000.0  0.5 -1.0  1.97642e+14  1.70130  1.16171e+14  1.13595e+00  1.08080e+00 
5250.0  0.5 -1.0  2.40236e+14  1.95196  1.23074e+14  1.14733e+00  1.05942e+00 
5500.0  0.5 -1.0  2.89368e+14  2.20696  1.31116e+14  1.13064e+00  1.06534e+00 
5750.0  0.5 -1.0  3.45678e+14  2.40432  1.43774e+14  1.08943e+00  1.09654e+00 
6000.0  0.5 -1.0  4.09831e+14  2.53691  1.61547e+14  1.05515e+00  1.12362e+00 
6250.0  0.5 -1.0  4.82525e+14  2.62228  1.84010e+14  1.03365e+00  1.13905e+00 
6500.0  0.5 -1.0  5.64486e+14  2.67809  2.10779e+14  1.02128e+00  1.14548e+00 
6750.0  0.5 -1.0  6.56470e+14  2.72506  2.40901e+14  1.01754e+00  1.14291e+00 
7000.0  0.5 -1.0  7.59263e+14  2.76651  2.74448e+14  1.01521e+00  1.13925e+00 
7250.0  0.5 -1.0  8.73679e+14  2.80445  3.11533e+14  1.01371e+00  1.13513e+00 
7500.0  0.5 -1.0  1.00056e+15  2.84152  3.52123e+14  1.01322e+00  1.13029e+00 
4500.0  0.5 -2.0  1.29673e+14  1.40926  9.20151e+13  4.95953e-01  2.61315e-01 
4750.0  0.5 -2.0  1.60981e+14  1.61920  9.94200e+13  1.14897e+00  1.08048e+00 
5000.0  0.5 -2.0  1.97642e+14  1.90761  1.03607e+14  1.17812e+00  1.04212e+00 
5250.0  0.5 -2.0  2.40236e+14  2.18632  1.09881e+14  1.14610e+00  1.06055e+00 
5500.0  0.5 -2.0  2.89368e+14  2.38942  1.21104e+14  1.09290e+00  1.10213e+00 
5750.0  0.5 -2.0  3.45678e+14  2.52155  1.37089e+14  1.05530e+00  1.13200e+00 
6000.0  0.5 -2.0  4.09831e+14  2.60631  1.57246e+14  1.03361e+00  1.14703e+00 
6250.0  0.5 -2.0  4.82525e+14  2.66293  1.81201e+14  1.02172e+00  1.15234e+00 
6500.0  0.5 -2.0  5.64486e+14  2.70209  2.08907e+14  1.01471e+00  1.15290e+00 
6750.0  0.5 -2.0  6.56470e+14  2.73747  2.39809e+14  1.01309e+00  1.14792e+00 
7000.0  0.5 -2.0  7.59263e+14  2.77146  2.73958e+14  1.01242e+00  1.14240e+00 
7250.0  0.5 -2.0  8.73679e+14  2.80389  3.11595e+14  1.01170e+00  1.13739e+00 
7500.0  0.5 -2.0  1.00056e+15  2.83630  3.52771e+14  1.01156e+00  1.13214e+00 
4500.0  0.5  0.0  1.29673e+14  1.20446  1.07661e+14  4.24659e-01  3.05186e-01 
4750.0  0.5  0.0  1.60981e+14  1.27146  1.26611e+14  1.05563e+00  1.17602e+00 
5000.0  0.5  0.0  1.97642e+14  1.44846  1.36450e+14  1.13921e+00  1.07771e+00 
5250.0  0.5  0.0  2.40236e+14  1.67204  1.43678e+14  1.15436e+00  1.05297e+00 
5500.0  0.5  0.0  2.89368e+14  1.88316  1.53661e+14  1.12626e+00  1.06948e+00 
5750.0  0.5  0.0  3.45678e+14  2.10581  1.64154e+14  1.11823e+00  1.06829e+00 
6000.0  0.5  0.0  4.09831e+14  2.31152  1.77299e+14  1.09769e+00  1.08008e+00 
6250.0  0.5  0.0  4.82525e+14  2.46895  1.95437e+14  1.06811e+00  1.10230e+00 
6500.0  0.5  0.0  5.64486e+14  2.58316  2.18525e+14  1.04626e+00  1.11814e+00 
6750.0  0.5  0.0  6.56470e+14  2.67205  2.45680e+14  1.03441e+00  1.12426e+00 
7000.0  0.5  0.0  7.59263e+14  2.74225  2.76876e+14  1.02627e+00  1.12698e+00 
7250.0  0.5  0.0  8.73679e+14  2.80115  3.11900e+14  1.02148e+00  1.12650e+00 
7500.0  0.5  0.0  1.00056e+15  2.85385  3.50602e+14  1.01881e+00  1.12408e+00 
4500.0  0.5  0.5  1.29673e+14  1.17329  1.10521e+14  4.11125e-01  3.15232e-01 
4750.0  0.5  0.5  1.60981e+14  1.21916  1.32042e+14  1.03910e+00  1.19473e+00 
5000.0  0.5  0.5  1.97642e+14  1.30184  1.51818e+14  1.06782e+00  1.14976e+00 
5250.0  0.5  0.5  2.40236e+14  1.49661  1.60520e+14  1.14961e+00  1.05732e+00 
5500.0  0.5  0.5  2.89368e+14  1.70929  1.69291e+14  1.14211e+00  1.05465e+00 
5750.0  0.5  0.5  3.45678e+14  1.91717  1.80306e+14  1.12162e+00  1.06506e+00 
6000.0  0.5  0.5  4.09831e+14  2.12854  1.92541e+14  1.11025e+00  1.06786e+00 
6250.0  0.5  0.5  4.82525e+14  2.32051  2.07939e+14  1.09019e+00  1.07997e+00 
6500.0  0.5  0.5  5.64486e+14  2.48072  2.27549e+14  1.06904e+00  1.09431e+00 
6750.0  0.5  0.5  6.56470e+14  2.60776  2.51737e+14  1.05121e+00  1.10630e+00 
7000.0  0.5  0.5  7.59263e+14  2.70720  2.80461e+14  1.03813e+00  1.11410e+00 
7250.0  0.5  0.5  8.73679e+14  2.78777  3.13397e+14  1.02976e+00  1.11744e+00 
7500.0  0.5  0.5  1.00056e+15  2.85824  3.50063e+14  1.02528e+00  1.11700e+00 
4500.0  1.0 -1.0  4.10062e+13  1.33717  3.06664e+13  4.67830e-01  8.76026e-02 
4750.0  1.0 -1.0  5.09066e+13  1.55715  3.26922e+13  1.16451e+00  1.06606e+00 
5000.0  1.0 -1.0  6.25000e+13  1.80909  3.45478e+13  1.16180e+00  1.05676e+00 
5250.0  1.0 -1.0  7.59691e+13  2.10521  3.60863e+13  1.16368e+00  1.04453e+00 
5500.0  1.0 -1.0  9.15062e+13  2.36154  3.87485e+13  1.12176e+00  1.07378e+00 
5750.0  1.0 -1.0  1.09313e+14  2.53086  4.31920e+13  1.07170e+00  1.11467e+00 
6000.0  1.0 -1.0  1.29600e+14  2.63340  4.92139e+13  1.04052e+00  1.13942e+00 
6250.0  1.0 -1.0  1.52588e+14  2.69625  5.65926e+13  1.02387e+00  1.14993e+00 
6500.0  1.0 -1.0  1.78506e+14  2.73591  6.52457e+13  1.01471e+00  1.15290e+00 
6750.0  1.0 -1.0  2.07594e+14  2.76212  7.51575e+13  1.00958e+00  1.15192e+00 
7000.0  1.0 -1.0  2.40100e+14  2.78653  8.61645e+13  1.00884e+00  1.14645e+00 
7250.0  1.0 -1.0  2.76282e+14  2.80961  9.83345e+13  1.00828e+00  1.14124e+00 
7500.0  1.0 -1.0  3.16406e+14  2.83113  1.11760e+14  1.00766e+00  1.13653e+00 
7750.0  1.0 -1.0  3.60750e+14  2.85120  1.26526e+14  1.00709e+00  1.13212e+00 
8000.0  1.0 -1.0  4.09600e+14  2.86912  1.42762e+14  1.00629e+00  1.12832e+00 
8250.0  1.0 -1.0  4.63250e+14  2.88305  1.60681e+14  1.00486e+00  1.12552e+00 
4500.0  1.0 -2.0  4.10062e+13  1.47249  2.78482e+13  5.10740e-01  1.73314e-01 
4750.0  1.0 -2.0  5.09066e+13  1.73939  2.92670e+13  1.18126e+00  1.05094e+00 
5000.0  1.0 -2.0  6.25000e+13  2.08603  2.99612e+13  1.19929e+00  1.02372e+00 
5250.0  1.0 -2.0  7.59691e+13  2.35602  3.22447e+13  1.12943e+00  1.07621e+00 
5500.0  1.0 -2.0  9.15062e+13  2.52513  3.62382e+13  1.07178e+00  1.12385e+00 
5750.0  1.0 -2.0  1.09313e+14  2.62410  4.16573e+13  1.03919e+00  1.14954e+00 
6000.0  1.0 -2.0  1.29600e+14  2.68410  4.82843e+13  1.02286e+00  1.15909e+00 
6250.0  1.0 -2.0  1.52588e+14  2.72370  5.60223e+13  1.01475e+00  1.16026e+00 
6500.0  1.0 -2.0  1.78506e+14  2.75135  6.48795e+13  1.01015e+00  1.15810e+00 
6750.0  1.0 -2.0  2.07594e+14  2.77100  7.49167e+13  1.00714e+00  1.15470e+00 
7000.0  1.0 -2.0  2.40100e+14  2.79034  8.60469e+13  1.00698e+00  1.14857e+00 
7250.0  1.0 -2.0  2.76282e+14  2.81007  9.83184e+13  1.00707e+00  1.14261e+00 
7500.0  1.0 -2.0  3.16406e+14  2.82919  1.11836e+14  1.00680e+00  1.13749e+00 
7750.0  1.0 -2.0  3.60750e+14  2.84744  1.26693e+14  1.00645e+00  1.13284e+00 
8000.0  1.0 -2.0  4.09600e+14  2.86418  1.43008e+14  1.00588e+00  1.12878e+00 
8250.0  1.0 -2.0  4.63250e+14  2.87762  1.60984e+14  1.00469e+00  1.12570e+00 
4500.0  1.0  0.0  4.10062e+13  1.21622  3.37161e+13  4.22648e-01  2.09438e-01 
4750.0  1.0  0.0  5.09066e+13  1.28661  3.95665e+13  1.05788e+00  1.17352e+00 
5000.0  1.0  0.0  6.25000e+13  1.47085  4.24924e+13  1.14320e+00  1.07395e+00 
5250.0  1.0  0.0  7.59691e+13  1.71934  4.41851e+13  1.16894e+00  1.03983e+00 
5500.0  1.0  0.0  9.15062e+13  1.96351  4.66034e+13  1.14201e+00  1.05473e+00 
5750.0  1.0  0.0  1.09313e+14  2.20366  4.96052e+13  1.12231e+00  1.06441e+00 
6000.0  1.0  0.0  1.29600e+14  2.40534  5.38801e+13  1.09152e+00  1.08618e+00 
6250.0  1.0  0.0  1.52588e+14  2.55009  5.98363e+13  1.06018e+00  1.11054e+00 
6500.0  1.0  0.0  1.78506e+14  2.64441  6.75032e+13  1.03699e+00  1.12813e+00 
6750.0  1.0  0.0  2.07594e+14  2.70864  7.66415e+13  1.02429e+00  1.13537e+00 
7000.0  1.0  0.0  2.40100e+14  2.75988  8.69965e+13  1.01892e+00  1.13511e+00 
7250.0  1.0  0.0  2.76282e+14  2.80048  9.86551e+13  1.01471e+00  1.13401e+00 
7500.0  1.0  0.0  3.16406e+14  2.83335  1.11672e+14  1.01174e+00  1.13194e+00 
7750.0  1.0  0.0  3.60750e+14  2.86036  1.26121e+14  1.00953e+00  1.12938e+00 
8000.0  1.0  0.0  4.09600e+14  2.88178  1.42134e+14  1.00749e+00  1.12697e+00 
8250.0  1.0  0.0  4.63250e+14  2.89667  1.59925e+14  1.00517e+00  1.12517e+00 
4500.0  1.0  0.5  4.10062e+13  1.18232  3.46829e+13  4.08165e-01  2.16869e-01 
4750.0  1.0  0.5  5.09066e+13  1.22715  4.14836e+13  1.03792e+00  1.19608e+00 
5000.0  1.0  0.5  6.25000e+13  1.31192  4.76401e+13  1.06908e+00  1.14841e+00 
5250.0  1.0  0.5  7.59691e+13  1.51227  5.02352e+13  1.15272e+00  1.05447e+00 
5500.0  1.0  0.5  9.15062e+13  1.74493  5.24412e+13  1.15385e+00  1.04391e+00 
5750.0  1.0  0.5  1.09313e+14  1.97028  5.54809e+13  1.12915e+00  1.05796e+00 
6000.0  1.0  0.5  1.29600e+14  2.19030  5.91700e+13  1.11167e+00  1.06649e+00 
6250.0  1.0  0.5  1.52588e+14  2.38163  6.40687e+13  1.08735e+00  1.08279e+00 
6500.0  1.0  0.5  1.78506e+14  2.52565  7.06774e+13  1.06047e+00  1.10315e+00 
6750.0  1.0  0.5  2.07594e+14  2.63400  7.88133e+13  1.04290e+00  1.11511e+00 
7000.0  1.0  0.5  2.40100e+14  2.71626  8.83936e+13  1.03123e+00  1.12156e+00 
7250.0  1.0  0.5  2.76282e+14  2.77823  9.94452e+13  1.02281e+00  1.12503e+00 
7500.0  1.0  0.5  3.16406e+14  2.82580  1.11971e+14  1.01712e+00  1.12595e+00 
7750.0  1.0  0.5  3.60750e+14  2.86249  1.26027e+14  1.01298e+00  1.12554e+00 
8000.0  1.0  0.5  4.09600e+14  2.88953  1.41753e+14  1.00945e+00  1.12479e+00 
8250.0  1.0  0.5  4.63250e+14  2.90662  1.59378e+14  1.00591e+00  1.12433e+00 
4500.0  1.5 -1.0  1.29673e+13  1.37915  9.40240e+12  4.74486e-01  5.89944e-02 
4750.0  1.5 -1.0  1.60981e+13  1.63393  9.85238e+12  1.18474e+00  1.04786e+00 
5000.0  1.5 -1.0  1.97642e+13  1.95174  1.01265e+13  1.19451e+00  1.02782e+00 
5250.0  1.5 -1.0  2.40236e+13  2.27252  1.05713e+13  1.16436e+00  1.04393e+00 
5500.0  1.5 -1.0  2.89368e+13  2.49979  1.15757e+13  1.10001e+00  1.09501e+00 
5750.0  1.5 -1.0  3.45678e+13  2.63258  1.31308e+13  1.05312e+00  1.13434e+00 
6000.0  1.5 -1.0  4.09831e+13  2.70805  1.51338e+13  1.02867e+00  1.15255e+00 
6250.0  1.5 -1.0  4.82525e+13  2.75259  1.75299e+13  1.01645e+00  1.15832e+00 
6500.0  1.5 -1.0  5.64486e+13  2.78062  2.03007e+13  1.01018e+00  1.15807e+00 
6750.0  1.5 -1.0  6.56470e+13  2.79898  2.34539e+13  1.00660e+00  1.15532e+00 
7000.0  1.5 -1.0  7.59263e+13  2.81158  2.70048e+13  1.00450e+00  1.15140e+00 
7250.0  1.5 -1.0  8.73679e+13  2.82486  3.09282e+13  1.00472e+00  1.14528e+00 
7500.0  1.5 -1.0  1.00056e+14  2.83827  3.52526e+13  1.00475e+00  1.13982e+00 
7750.0  1.5 -1.0  1.14079e+14  2.85121  4.00108e+13  1.00456e+00  1.13497e+00 
8000.0  1.5 -1.0  1.29527e+14  2.86338  4.52357e+13  1.00427e+00  1.13059e+00 
8250.0  1.5 -1.0  1.46493e+14  2.87437  5.09651e+13  1.00384e+00  1.12666e+00 
8500.0  1.5 -1.0  1.65073e+14  2.88353  5.72468e+13  1.00319e+00  1.12325e+00 
8750.0  1.5 -1.0  1.85367e+14  2.89054  6.41288e+13  1.00243e+00  1.12022e+00 
9000.0  1.5 -1.0  2.07477e+14  2.89577  7.16483e+13  1.00181e+00  1.11726e+00 
4500.0  1.5 -2.0  1.29673e+13  1.56360  8.29324e+12  5.39960e-01  1.15749e-01 
4750.0  1.5 -2.0  1.60981e+13  1.90278  8.46030e+12  1.21692e+00  1.02014e+00 
5000.0  1.5 -2.0  1.97642e+13  2.26403  8.72967e+12  1.18985e+00  1.03184e+00 
5250.0  1.5 -2.0  2.40236e+13  2.49864  9.61465e+12  1.10362e+00  1.10138e+00 
5500.0  1.5 -2.0  2.89368e+13  2.62674  1.10162e+13  1.05127e+00  1.14578e+00 
5750.0  1.5 -2.0  3.45678e+13  2.69776  1.28135e+13  1.02704e+00  1.16315e+00 
6000.0  1.5 -2.0  4.09831e+13  2.74050  1.49546e+13  1.01584e+00  1.16710e+00 
6250.0  1.5 -2.0  4.82525e+13  2.76851  1.74291e+13  1.01022e+00  1.16546e+00 
6500.0  1.5 -2.0  5.64486e+13  2.78821  2.02455e+13  1.00712e+00  1.16159e+00 
6750.0  1.5 -2.0  6.56470e+13  2.80264  2.34233e+13  1.00518e+00  1.15696e+00 
7000.0  1.5 -2.0  7.59263e+13  2.81309  2.69904e+13  1.00373e+00  1.15229e+00 
7250.0  1.5 -2.0  8.73679e+13  2.82436  3.09337e+13  1.00401e+00  1.14610e+00 
7500.0  1.5 -2.0  1.00056e+14  2.83648  3.52749e+13  1.00429e+00  1.14034e+00 
7750.0  1.5 -2.0  1.14079e+14  2.84842  4.00500e+13  1.00421e+00  1.13537e+00 
8000.0  1.5 -2.0  1.29527e+14  2.85989  4.52909e+13  1.00403e+00  1.13086e+00 
8250.0  1.5 -2.0  1.46493e+14  2.87025  5.10383e+13  1.00362e+00  1.12690e+00 
8500.0  1.5 -2.0  1.65073e+14  2.87902  5.73365e+13  1.00306e+00  1.12340e+00 
8750.0  1.5 -2.0  1.85367e+14  2.88581  6.42339e+13  1.00236e+00  1.12030e+00 
9000.0  1.5 -2.0  2.07477e+14  2.89088  7.17695e+13  1.00176e+00  1.11731e+00 
4500.0  1.5  0.0  1.29673e+13  1.22767  1.05625e+13  4.24670e-01  1.47173e-01 
4750.0  1.5  0.0  1.60981e+13  1.30439  1.23415e+13  1.06249e+00  1.16842e+00 
5000.0  1.5  0.0  1.97642e+13  1.49562  1.32147e+13  1.14660e+00  1.07076e+00 
5250.0  1.5  0.0  2.40236e+13  1.76874  1.35823e+13  1.18261e+00  1.02781e+00 
5500.0  1.5  0.0  2.89368e+13  2.04807  1.41288e+13  1.15793e+00  1.04024e+00 
5750.0  1.5  0.0  3.45678e+13  2.30159  1.50191e+13  1.12378e+00  1.06301e+00 
6000.0  1.5  0.0  4.09831e+13  2.49363  1.64351e+13  1.08344e+00  1.09428e+00 
6250.0  1.5  0.0  4.82525e+13  2.62166  1.84053e+13  1.05134e+00  1.11988e+00 
6500.0  1.5  0.0  5.64486e+13  2.70304  2.08834e+13  1.03104e+00  1.13464e+00 
6750.0  1.5  0.0  6.56470e+13  2.75327  2.38433e+13  1.01858e+00  1.14174e+00 
7000.0  1.5  0.0  7.59263e+13  2.78764  2.72368e+13  1.01248e+00  1.14232e+00 
7250.0  1.5  0.0  8.73679e+13  2.81638  3.10214e+13  1.01031e+00  1.13895e+00 
7500.0  1.5  0.0  1.00056e+14  2.83938  3.52388e+13  1.00817e+00  1.13595e+00 
7750.0  1.5  0.0  1.14079e+14  2.85808  3.99147e+13  1.00659e+00  1.13269e+00 
8000.0  1.5  0.0  1.29527e+14  2.87316  4.50817e+13  1.00528e+00  1.12945e+00 
8250.0  1.5  0.0  1.46493e+14  2.88531  5.07719e+13  1.00423e+00  1.12622e+00 
8500.0  1.5  0.0  1.65073e+14  2.89488  5.70224e+13  1.00332e+00  1.12311e+00 
8750.0  1.5  0.0  1.85367e+14  2.90218  6.38716e+13  1.00252e+00  1.12012e+00 
9000.0  1.5  0.0  2.07477e+14  2.90763  7.13561e+13  1.00188e+00  1.11718e+00 
4500.0  1.5  0.5  1.29673e+13  1.19237  1.08752e+13  4.10083e-01  1.52408e-01 
4750.0  1.5  0.5  1.60981e+13  1.23656  1.30184e+13  1.03706e+00  1.19707e+00 
5000.0  1.5  0.5  1.97642e+13  1.32584  1.49070e+13  1.07220e+00  1.14506e+00 
5250.0  1.5  0.5  2.40236e+13  1.53163  1.56850e+13  1.15521e+00  1.05219e+00 
5500.0  1.5  0.5  2.89368e+13  1.78196  1.62388e+13  1.16344e+00  1.03531e+00 
5750.0  1.5  0.5  3.45678e+13  2.02341  1.70839e+13  1.13550e+00  1.05205e+00 
6000.0  1.5  0.5  4.09831e+13  2.25144  1.82031e+13  1.11270e+00  1.06551e+00 
6250.0  1.5  0.5  4.82525e+13  2.44198  1.97596e+13  1.08463e+00  1.08551e+00 
6500.0  1.5  0.5  5.64486e+13  2.58094  2.18713e+13  1.05690e+00  1.10687e+00 
6750.0  1.5  0.5  6.56470e+13  2.67380  2.45520e+13  1.03598e+00  1.12256e+00 
7000.0  1.5  0.5  7.59263e+13  2.74114  2.76988e+13  1.02519e+00  1.12817e+00 
7250.0  1.5  0.5  8.73679e+13  2.79182  3.12943e+13  1.01849e+00  1.12981e+00 
7500.0  1.5  0.5  1.00056e+14  2.82936  3.53636e+13  1.01345e+00  1.13004e+00 
7750.0  1.5  0.5  1.14079e+14  2.85741  3.99240e+13  1.00991e+00  1.12896e+00 
8000.0  1.5  0.5  1.29527e+14  2.87823  4.50023e+13  1.00729e+00  1.12720e+00 
8250.0  1.5  0.5  1.46493e+14  2.89346  5.06289e+13  1.00529e+00  1.12503e+00 
8500.0  1.5  0.5  1.65073e+14  2.90406  5.68421e+13  1.00366e+00  1.12272e+00 
8750.0  1.5  0.5  1.85367e+14  2.91154  6.36663e+13  1.00258e+00  1.12005e+00 
9000.0  1.5  0.5  2.07477e+14  2.91707  7.11251e+13  1.00190e+00  1.11716e+00 
4500.0  2.0 -1.0  4.10062e+12  1.42891  2.86976e+12  4.89844e-01  4.03480e-02 
4750.0  2.0 -1.0  5.09066e+12  1.73135  2.94029e+12  1.21166e+00  1.02458e+00 
5000.0  2.0 -1.0  6.25000e+12  2.10955  2.96272e+12  1.21844e+00  1.00763e+00 
