   AGE            L/Lsun         Fpp            Fdp       Fhe3HE3         Fhe3he4          Fbe           Fli7p           Fbe7p         Ftotpp
  10.0926800841  0.6650205E+00  0.1449641E+03  0.6935892E+03  0.4724093E+03  0.1054619E+03  0.1053009E+00  0.3955020E+02  0.6559197E+03  0.3325384E+05
  10.0927406367  0.6675618E+00  0.1414004E+03  0.6768498E+03  0.4597754E+03  0.1033974E+03  0.1029189E+00  0.3862912E+02  0.6426027E+03  0.3277713E+05
  10.0928009436  0.6700462E+00  0.1433179E+03  0.6860086E+03  0.4671123E+03  0.1045117E+03  0.1039842E+00  0.3905047E+02  0.6495535E+03  0.3319129E+05
  10.0928604642  0.6722898E+00  0.1442363E+03  0.6903119E+03  0.4684094E+03  0.1053868E+03  0.1035493E+00  0.3887520E+02  0.6557589E+03  0.3348832E+05
  10.0929192477  0.6745875E+00  0.1458250E+03  0.6974283E+03  0.4774514E+03  0.1053236E+03  0.1047164E+00  0.3933798E+02  0.6552976E+03  0.3366149E+05
  10.0929776290  0.6770157E+00  0.1468533E+03  0.7024209E+03  0.4799949E+03  0.1064413E+03  0.1044280E+00  0.3925230E+02  0.6625290E+03  0.3400573E+05
  10.0930358607  0.6791295E+00  0.1482198E+03  0.7089223E+03  0.4857049E+03  0.1069478E+03  0.1052964E+00  0.3958143E+02  0.6656565E+03  0.3427780E+05
  10.0930929141  0.6815709E+00  0.1454089E+03  0.6954560E+03  0.4742654E+03  0.1055532E+03  0.1031571E+00  0.3879347E+02  0.6571922E+03  0.3397087E+05
  10.0931502757  0.6840208E+00  0.1522795E+03  0.7296228E+03  0.4884554E+03  0.1133403E+03  0.1078472E+00  0.4050641E+02  0.7050719E+03  0.3630555E+05
  10.0932071337  0.6861358E+00  0.1589339E+03  0.7625686E+03  0.5000625E+03  0.1210246E+03  0.1129019E+00  0.4232758E+02  0.7524617E+03  0.3881298E+05
  10.0932631449  0.6885901E+00  0.1588788E+03  0.7635258E+03  0.4887328E+03  0.1245090E+03  0.1137283E+00  0.4254984E+02  0.7734706E+03  0.4017364E+05
  10.0933193448  0.6910291E+00  0.1603968E+03  0.7724072E+03  0.4851458E+03  0.1286889E+03  0.1161932E+00  0.4339381E+02  0.7977052E+03  0.4189554E+05
  10.0933748247  0.6934145E+00  0.1665465E+03  0.8017566E+03  0.5047742E+03  0.1332439E+03  0.1200821E+00  0.4485444E+02  0.8259767E+03  0.4380261E+05
  10.0934297437  0.6954982E+00  0.1671267E+03  0.8053212E+03  0.4998575E+03  0.1354764E+03  0.1214409E+00  0.4521651E+02  0.8394213E+03  0.4508931E+05
  10.0934837703  0.6978203E+00  0.1685810E+03  0.8122089E+03  0.5034961E+03  0.1368893E+03  0.1225707E+00  0.4561380E+02  0.8481756E+03  0.4608427E+05
  10.0935377501  0.7001663E+00  0.1665313E+03  0.8029396E+03  0.4958482E+03  0.1360549E+03  0.1217001E+00  0.4524315E+02  0.8420403E+03  0.4637470E+05
  10.0935911361  0.7022512E+00  0.1705779E+03  0.8225266E+03  0.5042528E+03  0.1400559E+03  0.1237083E+00  0.4592205E+02  0.8677080E+03  0.4793764E+05
  10.0936437319  0.7045022E+00  0.1761532E+03  0.8484222E+03  0.5261041E+03  0.1429100E+03  0.1262485E+00  0.4693699E+02  0.8862200E+03  0.4916375E+05
  10.0936961468  0.7068327E+00  0.1699506E+03  0.8195586E+03  0.5018083E+03  0.1399036E+03  0.1228714E+00  0.4558635E+02  0.8666687E+03  0.4863150E+05
  10.0937482193  0.7089469E+00  0.1676056E+03  0.8085668E+03  0.4922641E+03  0.1386715E+03  0.1212101E+00  0.4493943E+02  0.8589669E+03  0.4855015E+05
  10.0937994352  0.7111013E+00  0.1762595E+03  0.8493292E+03  0.5213015E+03  0.1443661E+03  0.1252721E+00  0.4645022E+02  0.8957482E+03  0.5046214E+05
  10.0938504296  0.7134043E+00  0.1741723E+03  0.8396697E+03  0.5133704E+03  0.1434922E+03  0.1236747E+00  0.4588085E+02  0.8898764E+03  0.5040067E+05
  10.0939012414  0.7157703E+00  0.1720072E+03  0.8298780E+03  0.5025067E+03  0.1431990E+03  0.1219162E+00  0.4518449E+02  0.8879343E+03  0.5045206E+05
  10.0939516295  0.7177090E+00  0.1740502E+03  0.8392213E+03  0.5117701E+03  0.1435592E+03  0.1225084E+00  0.4543278E+02  0.8906719E+03  0.5080037E+05
  10.0940009231  0.7199237E+00  0.1766372E+03  0.8510230E+03  0.5192443E+03  0.1454009E+03  0.1228966E+00  0.4559615E+02  0.9033902E+03  0.5149904E+05
  10.0940504795  0.7219202E+00  0.1742491E+03  0.8401962E+03  0.5110187E+03  0.1440771E+03  0.1215508E+00  0.4506617E+02  0.8942640E+03  0.5126789E+05
  10.0940991939  0.7240860E+00  0.1772097E+03  0.8538913E+03  0.5204080E+03  0.1460782E+03  0.1220765E+00  0.4530217E+02  0.9078259E+03  0.5200517E+05
  10.0941478398  0.7263562E+00  0.1755137E+03  0.8462013E+03  0.5136265E+03  0.1455499E+03  0.1206993E+00  0.4477665E+02  0.9040341E+03  0.5197817E+05
  10.0941962273  0.7284938E+00  0.1850219E+03  0.8913576E+03  0.5459478E+03  0.1519242E+03  0.1249117E+00  0.4642612E+02  0.9447420E+03  0.5398259E+05
  10.0942440077  0.7304917E+00  0.1793498E+03  0.8647089E+03  0.5213997E+03  0.1493200E+03  0.1216027E+00  0.4512191E+02  0.9286512E+03  0.5338708E+05
  10.0942913331  0.7326716E+00  0.1779988E+03  0.8583565E+03  0.5154174E+03  0.1489020E+03  0.1203699E+00  0.4467108E+02  0.9260587E+03  0.5341470E+05
  10.0943385299  0.7347666E+00  0.1850312E+03  0.8914930E+03  0.5430143E+03  0.1526792E+03  0.1231539E+00  0.4575783E+02  0.9501644E+03  0.5467101E+05
  10.0943851640  0.7367241E+00  0.1795674E+03  0.8658577E+03  0.5191324E+03  0.1502273E+03  0.1200130E+00  0.4453248E+02  0.9350178E+03  0.5411600E+05
  10.0944314145  0.7389085E+00  0.1798628E+03  0.8668838E+03  0.5230172E+03  0.1497409E+03  0.1192078E+00  0.4427844E+02  0.9321734E+03  0.5410018E+05
  10.0944775388  0.7409913E+00  0.1827716E+03  0.8805951E+03  0.5357072E+03  0.1509876E+03  0.1202374E+00  0.4469214E+02  0.9399727E+03  0.5465727E+05
  10.0945231768  0.7432127E+00  0.1819189E+03  0.8767835E+03  0.5288054E+03  0.1515494E+03  0.1190877E+00  0.4422845E+02  0.9438799E+03  0.5494128E+05
  10.0945687713  0.7451379E+00  0.1809033E+03  0.8723194E+03  0.5233699E+03  0.1513930E+03  0.1180692E+00  0.4385314E+02  0.9428326E+03  0.5502445E+05
  10.0946135027  0.7471629E+00  0.1842128E+03  0.8873388E+03  0.5367662E+03  0.1527026E+03  0.1192133E+00  0.4430542E+02  0.9519528E+03  0.5565423E+05
  10.0946581734  0.7493620E+00  0.1835871E+03  0.8849367E+03  0.5312861E+03  0.1536001E+03  0.1182295E+00  0.4394172E+02  0.9573454E+03  0.5600374E+05
  10.0947027743  0.7515802E+00  0.1828436E+03  0.8817744E+03  0.5273329E+03  0.1537391E+03  0.1173281E+00  0.4361437E+02  0.9579251E+03  0.5618036E+05
  10.0947469539  0.7533360E+00  0.1862624E+03  0.8976041E+03  0.5407497E+03  0.1550463E+03  0.1185241E+00  0.4404312E+02  0.9669517E+03  0.5679214E+05
  10.0947902071  0.7554597E+00  0.1861400E+03  0.8968664E+03  0.5359577E+03  0.1560023E+03  0.1176735E+00  0.4372797E+02  0.9739480E+03  0.5722870E+05
  10.0948338829  0.7576570E+00  0.1823862E+03  0.8795083E+03  0.5260497E+03  0.1533631E+03  0.1153675E+00  0.4289681E+02  0.9560137E+03  0.5655343E+05
  10.0948771061  0.7597741E+00  0.1859787E+03  0.8961963E+03  0.5401061E+03  0.1550223E+03  0.1166563E+00  0.4340187E+02  0.9669886E+03  0.5726319E+05
  10.0949199621  0.7619195E+00  0.1859447E+03  0.8963320E+03  0.5360717E+03  0.1561276E+03  0.1158678E+00  0.4308719E+02  0.9744085E+03  0.5772043E+05
  10.0949626145  0.7637569E+00  0.1857985E+03  0.8958571E+03  0.5331716E+03  0.1565217E+03  0.1152236E+00  0.4283196E+02  0.9771814E+03  0.5797727E+05
  10.0950045448  0.7657277E+00  0.1944651E+03  0.9361908E+03  0.5652693E+03  0.1612718E+03  0.1185289E+00  0.4412879E+02  0.1008401E+04  0.5957737E+05
  10.0950464884  0.7678665E+00  0.1865778E+03  0.8992675E+03  0.5376412E+03  0.1567085E+03  0.1145064E+00  0.4259513E+02  0.9786470E+03  0.5835705E+05
  10.0950883252  0.7700406E+00  0.1865784E+03  0.8996241E+03  0.5358016E+03  0.1574406E+03  0.1139660E+00  0.4240596E+02  0.9830796E+03  0.5870845E+05
  10.0951298408  0.7718654E+00  0.1905638E+03  0.9182451E+03  0.5506705E+03  0.1593657E+03  0.1154853E+00  0.4298839E+02  0.9958256E+03  0.5948534E+05
  10.0951706525  0.7739285E+00  0.1911471E+03  0.9209935E+03  0.5483050E+03  0.1608888E+03  0.1149614E+00  0.4277846E+02  0.1006332E+04  0.6009176E+05
  10.0952116209  0.7760742E+00  0.1877793E+03  0.9053012E+03  0.5388456E+03  0.1585758E+03  0.1129785E+00  0.4206184E+02  0.9907744E+03  0.5952350E+05
  10.0952522495  0.7779140E+00  0.1919421E+03  0.9247442E+03  0.5541771E+03  0.1606358E+03  0.1145949E+00  0.4267953E+02  0.1004416E+04  0.6035173E+05
  10.0952922420  0.7800093E+00  0.1926669E+03  0.9282160E+03  0.5519349E+03  0.1623418E+03  0.1141572E+00  0.4250872E+02  0.1015969E+04  0.6100855E+05
  10.0953323877  0.7820879E+00  0.1894522E+03  0.9132360E+03  0.5431799E+03  0.1600713E+03  0.1122669E+00  0.4183496E+02  0.1000790E+04  0.6046317E+05
  10.0953720442  0.7839687E+00  0.1898707E+03  0.9151635E+03  0.5415986E+03  0.1607760E+03  0.1119685E+00  0.4168436E+02  0.1006004E+04  0.6086754E+05
  10.0954112491  0.7859665E+00  0.1947829E+03  0.9382401E+03  0.5578183E+03  0.1641375E+03  0.1136343E+00  0.4234549E+02  0.1027896E+04  0.6205022E+05
  10.0954503640  0.7880371E+00  0.1917638E+03  0.9239768E+03  0.5490658E+03  0.1619616E+03  0.1118468E+00  0.4168859E+02  0.1013649E+04  0.6155348E+05
  10.0954892183  0.7901081E+00  0.1878550E+03  0.9059677E+03  0.5306450E+03  0.1608601E+03  0.1097530E+00  0.4086218E+02  0.1006655E+04  0.6140414E+05
  10.0955277773  0.7917954E+00  0.1927340E+03  0.9287917E+03  0.5484307E+03  0.1634211E+03  0.1115794E+00  0.4157280E+02  0.1023522E+04  0.6237703E+05
  10.0955655913  0.7937434E+00  0.1948955E+03  0.9382579E+03  0.5574069E+03  0.1641325E+03  0.1117122E+00  0.4164484E+02  0.1029063E+04  0.6277764E+05
  10.0956035681  0.7957672E+00  0.1912777E+03  0.9220471E+03  0.5407573E+03  0.1634838E+03  0.1097792E+00  0.4091639E+02  0.1024130E+04  0.6270976E+05
  10.0956412854  0.7977312E+00  0.1925631E+03  0.9276061E+03  0.5502412E+03  0.1628517E+03  0.1101195E+00  0.4107056E+02  0.1020164E+04  0.6273211E+05
  10.0956786023  0.7995327E+00  0.1938022E+03  0.9334663E+03  0.5516178E+03  0.1641517E+03  0.1100957E+00  0.4104538E+02  0.1029106E+04  0.6331245E+05
  10.0957155528  0.8014940E+00  0.1953798E+03  0.9411569E+03  0.5524917E+03  0.1664650E+03  0.1100281E+00  0.4101957E+02  0.1044315E+04  0.6415356E+05
  10.0957524519  0.8033887E+00  0.1968126E+03  0.9476282E+03  0.5629575E+03  0.1660337E+03  0.1104954E+00  0.4125083E+02  0.1041263E+04  0.6421410E+05
  10.0957889417  0.8051567E+00  0.1937732E+03  0.9335414E+03  0.5465159E+03  0.1654087E+03  0.1086991E+00  0.4051238E+02  0.1037841E+04  0.6421009E+05
  10.0958251487  0.8071228E+00  0.1914519E+03  0.9223872E+03  0.5399260E+03  0.1636858E+03  0.1072615E+00  0.3999189E+02  0.1026753E+04  0.6385077E+05
  10.0958612854  0.8091057E+00  0.1978099E+03  0.9526652E+03  0.5605524E+03  0.1683363E+03  0.1091864E+00  0.4075098E+02  0.1056606E+04  0.6538544E+05
  10.0958971783  0.8110484E+00  0.1949361E+03  0.9389005E+03  0.5523244E+03  0.1659330E+03  0.1078579E+00  0.4026080E+02  0.1041220E+04  0.6486741E+05
  10.0959327916  0.8127510E+00  0.1967095E+03  0.9473845E+03  0.5556086E+03  0.1676595E+03  0.1080446E+00  0.4031126E+02  0.1052782E+04  0.6556905E+05
  10.0959679195  0.8147245E+00  0.1899137E+03  0.9151674E+03  0.5301848E+03  0.1637559E+03  0.1048701E+00  0.3908532E+02  0.1028015E+04  0.6458197E+05
  10.0960031793  0.8165907E+00  0.2007037E+03  0.9662457E+03  0.5702516E+03  0.1702728E+03  0.1088520E+00  0.4067951E+02  0.1069478E+04  0.6669631E+05
  10.0960379752  0.8182995E+00  0.1986818E+03  0.9562739E+03  0.5633736E+03  0.1684879E+03  0.1075528E+00  0.4015442E+02  0.1058809E+04  0.6635963E+05
  10.0960724527  0.8201674E+00  0.1961363E+03  0.9446205E+03  0.5492368E+03  0.1683751E+03  0.1060308E+00  0.3955551E+02  0.1058252E+04  0.6651095E+05
  10.0961069031  0.8221281E+00  0.1940949E+03  0.9350522E+03  0.5439603E+03  0.1669024E+03  0.1048204E+00  0.3913347E+02  0.1048355E+04  0.6621298E+05
  10.0961411392  0.8240163E+00  0.1957331E+03  0.9429318E+03  0.5479745E+03  0.1683663E+03  0.1052677E+00  0.3929582E+02  0.1057837E+04  0.6687784E+05
  10.0961750875  0.8256737E+00  0.1988624E+03  0.9573397E+03  0.5599691E+03  0.1697510E+03  0.1058220E+00  0.3953153E+02  0.1067435E+04  0.6745785E+05
  10.0962085646  0.8275141E+00  0.1971790E+03  0.9489633E+03  0.5549859E+03  0.1682571E+03  0.1047158E+00  0.3909562E+02  0.1058374E+04  0.6720647E+05
  10.0962421008  0.8293705E+00  0.1990489E+03  0.9582577E+03  0.5603875E+03  0.1701002E+03  0.1052786E+00  0.3932964E+02  0.1069652E+04  0.6794751E+05
  10.0962753896  0.8310381E+00  0.1974438E+03  0.9504757E+03  0.5553627E+03  0.1686953E+03  0.1041839E+00  0.3892137E+02  0.1061015E+04  0.6769184E+05
  10.0963082667  0.8329078E+00  0.1953932E+03  0.9410416E+03  0.5426216E+03  0.1688779E+03  0.1028693E+00  0.3838859E+02  0.1062570E+04  0.6795281E+05
  10.0963412204  0.8347312E+00  0.1979029E+03  0.9527561E+03  0.5567560E+03  0.1692777E+03  0.1037946E+00  0.3880023E+02  0.1064570E+04  0.6823874E+05
  10.0963738277  0.8365943E+00  0.2009986E+03  0.9675512E+03  0.5624566E+03  0.1725221E+03  0.1042335E+00  0.3894759E+02  0.1086053E+04  0.6941531E+05
  10.0964063373  0.8382436E+00  0.1995582E+03  0.9607319E+03  0.5581432E+03  0.1713644E+03  0.1032382E+00  0.3858198E+02  0.1078708E+04  0.6921595E+05
  10.0964383717  0.8400636E+00  0.1982521E+03  0.9541226E+03  0.5540697E+03  0.1701585E+03  0.1023235E+00  0.3822145E+02  0.1071539E+04  0.6905027E+05
  10.0964704762  0.8418869E+00  0.2006178E+03  0.9657646E+03  0.5611293E+03  0.1723309E+03  0.1030653E+00  0.3853511E+02  0.1084944E+04  0.6989975E+05
  10.0965023353  0.8437498E+00  0.1993384E+03  0.9595536E+03  0.5574768E+03  0.1713049E+03  0.1021461E+00  0.3818722E+02  0.1078481E+04  0.6976450E+05
  10.0965340343  0.8453523E+00  0.1932962E+03  0.9312046E+03  0.5339094E+03  0.1678656E+03  0.9943873E-01  0.3712721E+02  0.1056671E+04  0.6888272E+05
  10.0965652766  0.8471573E+00  0.2016435E+03  0.9703440E+03  0.5608280E+03  0.1736745E+03  0.1018808E+00  0.3808773E+02  0.1094817E+04  0.7086513E+05
  10.0965965739  0.8489543E+00  0.1998941E+03  0.9622467E+03  0.5569582E+03  0.1722515E+03  0.1011686E+00  0.3782495E+02  0.1085041E+04  0.7059817E+05
  10.0966276440  0.8507812E+00  0.1988797E+03  0.9573058E+03  0.5541373E+03  0.1714096E+03  0.1003448E+00  0.3753193E+02  0.1079777E+04  0.7052008E+05
  10.0966585400  0.8526397E+00  0.2021821E+03  0.9730959E+03  0.5629573E+03  0.1742781E+03  0.1011003E+00  0.3781400E+02  0.1098390E+04  0.7161065E+05
  10.0966892819  0.8541389E+00  0.2005725E+03  0.9653533E+03  0.5583683E+03  0.1726247E+03  0.1004248E+00  0.3755321E+02  0.1088062E+04  0.7130575E+05
  10.0967194675  0.8558978E+00  0.1998673E+03  0.9614547E+03  0.5563706E+03  0.1718625E+03  0.9971927E-01  0.3729379E+02  0.1083851E+04  0.7128302E+05
  10.0967498182  0.8577686E+00  0.1985879E+03  0.9563327E+03  0.5472077E+03  0.1728885E+03  0.9876919E-01  0.3692688E+02  0.1089653E+04  0.7175554E+05
  10.0967800243  0.8595910E+00  0.1977397E+03  0.9522553E+03  0.5451195E+03  0.1721135E+03  0.9805945E-01  0.3667463E+02  0.1084718E+04  0.7169547E+05
  10.0968099490  0.8610648E+00  0.2015604E+03  0.9698368E+03  0.5598603E+03  0.1736276E+03  0.9917088E-01  0.3709786E+02  0.1095332E+04  0.7236874E+05
  10.0968393894  0.8627360E+00  0.2056466E+03  0.9889043E+03  0.5709352E+03  0.1769345E+03  0.1001026E+00  0.3745052E+02  0.1117371E+04  0.7362749E+05
  10.0968689578  0.8645921E+00  0.2001581E+03  0.9636038E+03  0.5506477E+03  0.1743089E+03  0.9772988E-01  0.3655848E+02  0.1099578E+04  0.7294808E+05
  10.0968984619  0.8663190E+00  0.2037302E+03  0.9801711E+03  0.5675867E+03  0.1753562E+03  0.9900372E-01  0.3707916E+02  0.1106232E+04  0.7346529E+05
  10.0969275968  0.8680925E+00  0.2032793E+03  0.9776876E+03  0.5662292E+03  0.1747950E+03  0.9841309E-01  0.3684398E+02  0.1103178E+04  0.7349919E+05
  10.0969566744  0.8697338E+00  0.2025066E+03  0.9746461E+03  0.5575821E+03  0.1759337E+03  0.9759150E-01  0.3651748E+02  0.1110581E+04  0.7404769E+05
  10.0969854378  0.8715263E+00  0.2021367E+03  0.9726106E+03  0.5569427E+03  0.1754886E+03  0.9706952E-01  0.3633045E+02  0.1108000E+04  0.7410398E+05
  10.0970141897  0.8732274E+00  0.2010593E+03  0.9676010E+03  0.5548890E+03  0.1744395E+03  0.9665733E-01  0.3618382E+02  0.1100921E+04  0.7396537E+05
  10.0970426604  0.8749818E+00  0.2008001E+03  0.9661263E+03  0.5544483E+03  0.1740814E+03  0.9615501E-01  0.3599452E+02  0.1098925E+04  0.7404833E+05
  10.0970710361  0.8765005E+00  0.2055414E+03  0.9888773E+03  0.5655450E+03  0.1783842E+03  0.9710551E-01  0.3635195E+02  0.1127189E+04  0.7558375E+05
  10.0970990279  0.8782055E+00  0.2054375E+03  0.9879960E+03  0.5655625E+03  0.1781119E+03  0.9668175E-01  0.3619878E+02  0.1125898E+04  0.7570551E+05
  10.0971270725  0.8799047E+00  0.2045968E+03  0.9842014E+03  0.5645995E+03  0.1773126E+03  0.9636658E-01  0.3609742E+02  0.1120177E+04  0.7563360E+05
  10.0971549019  0.8816335E+00  0.2045597E+03  0.9838603E+03  0.5649097E+03  0.1771622E+03  0.9594045E-01  0.3593986E+02  0.1119400E+04  0.7577659E+05
  10.0971825964  0.8834523E+00  0.1995797E+03  0.9606037E+03  0.5453755E+03  0.1746694E+03  0.9377733E-01  0.3510527E+02  0.1103269E+04  0.7518953E+05
  10.0972102039  0.8850081E+00  0.2041828E+03  0.9825589E+03  0.5581488E+03  0.1783584E+03  0.9490659E-01  0.3554114E+02  0.1127365E+04  0.7655833E+05
  10.0972373793  0.8866050E+00  0.2037032E+03  0.9797763E+03  0.5573568E+03  0.1774625E+03  0.9466329E-01  0.3544309E+02  0.1122269E+04  0.7653250E+05
  10.0972645169  0.8882898E+00  0.2039451E+03  0.9809949E+03  0.5592181E+03  0.1776393E+03  0.9435113E-01  0.3535087E+02  0.1123067E+04  0.7674524E+05
  10.0972915507  0.8900307E+00  0.2041368E+03  0.9818700E+03  0.5607181E+03  0.1775932E+03  0.9404488E-01  0.3524062E+02  0.1122761E+04  0.7691816E+05
  10.0973184624  0.8918313E+00  0.1993658E+03  0.9596157E+03  0.5418270E+03  0.1752671E+03  0.9198456E-01  0.3444301E+02  0.1107686E+04  0.7638319E+05
  10.0973452434  0.8932403E+00  0.2040065E+03  0.9810630E+03  0.5619271E+03  0.1768044E+03  0.9353854E-01  0.3504839E+02  0.1118020E+04  0.7707046E+05
  10.0973715218  0.8949232E+00  0.2044823E+03  0.9832712E+03  0.5572009E+03  0.1786012E+03  0.9307031E-01  0.3485051E+02  0.1130542E+04  0.7792806E+05
  10.0973980331  0.8966691E+00  0.2048526E+03  0.9854768E+03  0.5602333E+03  0.1789782E+03  0.9286674E-01  0.3480946E+02  0.1131951E+04  0.7816097E+05
  10.0974243289  0.8983357E+00  0.2046112E+03  0.9841169E+03  0.5603772E+03  0.1783248E+03  0.9273228E-01  0.3475360E+02  0.1128069E+04  0.7819208E+05
  10.0974504306  0.8997281E+00  0.2106273E+03  0.1012135E+04  0.5812784E+03  0.1815786E+03  0.9417828E-01  0.3531973E+02  0.1149844E+04  0.7939398E+05
  10.0974761795  0.9014508E+00  0.2064598E+03  0.9924027E+03  0.5648344E+03  0.1796322E+03  0.9233475E-01  0.3459557E+02  0.1137674E+04  0.7899645E+05
  10.0975021508  0.9032039E+00  0.2070013E+03  0.9954156E+03  0.5682483E+03  0.1801520E+03  0.9219748E-01  0.3457965E+02  0.1140045E+04  0.7927763E+05
  10.0975278982  0.9048765E+00  0.2069309E+03  0.9948484E+03  0.5688600E+03  0.1796305E+03  0.9213452E-01  0.3455025E+02  0.1137034E+04  0.7935387E+05
  10.0975534703  0.9065648E+00  0.2077222E+03  0.9984445E+03  0.5719942E+03  0.1800449E+03  0.9199778E-01  0.3451264E+02  0.1139868E+04  0.7967641E+05
  10.0975789297  0.9080603E+00  0.2084317E+03  0.1002266E+04  0.5679568E+03  0.1820668E+03  0.9164845E-01  0.3435139E+02  0.1153346E+04  0.8056660E+05
  10.0976041114  0.9097524E+00  0.2092929E+03  0.1006039E+04  0.5713263E+03  0.1825213E+03  0.9157923E-01  0.3434102E+02  0.1156558E+04  0.8091694E+05
  10.0976293280  0.9114029E+00  0.2093715E+03  0.1006568E+04  0.5732270E+03  0.1823332E+03  0.9161861E-01  0.3437068E+02  0.1154877E+04  0.8105139E+05
  10.0976543476  0.9130728E+00  0.2103587E+03  0.1011048E+04  0.5768991E+03  0.1828710E+03  0.9154492E-01  0.3435564E+02  0.1158591E+04  0.8142813E+05
  10.0976792532  0.9148029E+00  0.2063122E+03  0.9922210E+03  0.5602148E+03  0.1810561E+03  0.8977227E-01  0.3366318E+02  0.1146862E+04  0.8105803E+05
  10.0977040669  0.9165210E+00  0.2072267E+03  0.9965170E+03  0.5630413E+03  0.1815195E+03  0.8973511E-01  0.3366467E+02  0.1149813E+04  0.8141243E+05
  10.0977286919  0.9177264E+00  0.2075459E+03  0.9977629E+03  0.5649476E+03  0.1811248E+03  0.8982351E-01  0.3367308E+02  0.1148108E+04  0.8150360E+05
  10.0977528146  0.9192590E+00  0.2090210E+03  0.1004061E+04  0.5700195E+03  0.1818827E+03  0.8988694E-01  0.3370919E+02  0.1153843E+04  0.8198050E+05
  10.0977771710  0.9209900E+00  0.2051867E+03  0.9867930E+03  0.5545344E+03  0.1804723E+03  0.8825027E-01  0.3309854E+02  0.1143485E+04  0.8167595E+05
  10.0978014728  0.9227055E+00  0.2062890E+03  0.9920318E+03  0.5587208E+03  0.1811731E+03  0.8828091E-01  0.3312595E+02  0.1147925E+04  0.8208765E+05
  10.0978255733  0.9243214E+00  0.2067566E+03  0.9940129E+03  0.5618542E+03  0.1811286E+03  0.8843054E-01  0.3318031E+02  0.1148019E+04  0.8230418E+05
  10.0978494840  0.9259209E+00  0.2081544E+03  0.1000423E+04  0.5667134E+03  0.1819622E+03  0.8850174E-01  0.3322004E+02  0.1153690E+04  0.8277237E+05
  10.0978732710  0.9276409E+00  0.2044889E+03  0.9833774E+03  0.5504774E+03  0.1803477E+03  0.8689194E-01  0.3259251E+02  0.1143209E+04  0.8248530E+05
  10.0978970208  0.9293310E+00  0.2057613E+03  0.9894414E+03  0.5552169E+03  0.1812010E+03  0.8699403E-01  0.3264925E+02  0.1148575E+04  0.8294092E+05
  10.0979205713  0.9308911E+00  0.2063885E+03  0.9921653E+03  0.5579909E+03  0.1811614E+03  0.8721312E-01  0.3273310E+02  0.1148718E+04  0.8317932E+05
  10.0979439208  0.9324936E+00  0.2079705E+03  0.9994184E+03  0.5642916E+03  0.1822370E+03  0.8735315E-01  0.3279736E+02  0.1155973E+04  0.8371217E+05
  10.0979671934  0.9336374E+00  0.2044914E+03  0.9832438E+03  0.5476892E+03  0.1804591E+03  0.8581971E-01  0.3217157E+02  0.1145010E+04  0.8335086E+05
  10.0979900064  0.9351964E+00  0.2062858E+03  0.9910784E+03  0.5538533E+03  0.1814852E+03  0.8605721E-01  0.3227639E+02  0.1152374E+04  0.8392170E+05
